Channel,Image,WorkerID,Country,TotalTimeSeconds,name1,name1corrected,name1family,name1classification,name2,name2corrected,name2family,name2classification,name3,name3corrected,name3family,name3classification,nrAnnotations,nrFlowerAnnotations,ConfidenceSingle,Confidence1,Confidence2,Confidence3,AverageConfidence,ComCl,ComClD,Comment,ImageClicked,TagTiming,Dimension amount,Dimension prominence,Dimension,name1botanical,name2botanical,name3botanical,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-48.926,A2ES19Q6E4JK4O,USA,213,pansy,violet,violaceae,1,,,,,,,,,1,1,2,,,,2,D,C,I used the image in the poster.,FALSE,"{""name1"":[{""ms"":6547,""tag"":""Pansy"",""startTime"":1372640533134},{""ms"":6552,""tag"":""Pansy"",""startTime"":1372640533134},{""ms"":8919,""tag"":""Pansy"",""startTime"":1372640557529},{""ms"":8921,""tag"":""Pansy"",""startTime"":1372640557529},{""ms"":2216,""tag"":""Pansy"",""startTime"":1372640576714},{""ms"":2218,""tag"":""Pansy"",""startTime"":1372640576714},{""ms"":1270,""tag"":""Pansy"",""startTime"":1372640598495}],""comment"":[{""ms"":15187,""tag"":""I used the image in the poster."",""startTime"":1372640685526}]}",multiple,non-prominent,d4,viola,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6587,A2FXVZN4PBYO2E,USA,20,unknown,no flower name,,-1,,,,,,,,,1,0,4,,,,4,P,U,Flower is unclear in drawing.,FALSE,,single,non-prominent,d2,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-24091,A2FXVZN4PBYO2E,USA,22,sunflower,sunflower,asteraceae,1,,,,,,,,,1,1,4,,,,4,D,C,Common knowledge/sense,FALSE,,single,prominent,d1,helianthus,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6587,A2LHHYSGXYJ4TY,USA,25,unable,no flower name,,-1,unable,no flower name,,-1,unable,no flower name,,-1,3,0,4,,,,4,,,,FALSE,,single,non-prominent,d2,no flower name,no flower name,no flower name,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-320,A392OMYYZ93N66,USA,11,lily,lily,liliaceae,1,,,,,,,,,1,1,4,,,,4,,,,FALSE,"{""name1"":[{""ms"":3956,""tag"":""lily"",""startTime"":1372460227988}]}",single,non-prominent,d2,lilium,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-65.154,A3CL6L8O6C5E1R,USA,43,camomile,chamomile,asteraceae,1,peonies,peony,paeoniaceae,1,,,,,2,2,3,,,,3,,,,FALSE,,multiple,non-prominent,d4,chamomile,paeonia,paeonia,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-65.154,A3IBDA9FHUP2MM,USA,167,rose,rose,rosaceae,1,blue star flower,bluestar,apocynaceae,1,alstroemerica,alstroemeria,alstroemeriaceae,1,3,3,1,,,,1,D,C,Hard to figure out but I an certain that roses are one of the flower in the picture I can tell by their shape.,FALSE,"{""name1"":[{""ms"":6390,""tag"":""Rose"",""startTime"":1372330366039}],""name2"":[{""ms"":22906,""tag"":"""",""startTime"":1372330372431},{""ms"":22910,""tag"":"""",""startTime"":1372330372431},{""ms"":4,""tag"":"""",""startTime"":1372330395369},{""ms"":6,""tag"":"""",""startTime"":1372330395369},{""ms"":11196,""tag"":""Blue Star Flower"",""startTime"":1372330407342}],""name3"":[{""ms"":2898,""tag"":"""",""startTime"":1372330418539},{""ms"":2900,""tag"":"""",""startTime"":1372330418539},{""ms"":18227,""tag"":""alstroemerica"",""startTime"":1372330453654}],""comment"":[{""ms"":54526,""tag"":""Hard to figure out but I an certain that roses are one of the flower in the picture I can tell by their shape."",""startTime"":1372330471882}]}",multiple,non-prominent,d4,rosa,amsonia,amsonia,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1911-4225,A3IIRFHCGWBB80,USA,132,crysanthumums,chrysanthemum,asteraceae,2,,,,,,,,,1,1,3,,,,3,D,E,those flowers look like the ones I would see in my neighbors yard as a child. the were sticky and always had ants on them!,FALSE,,multiple,non-prominent,d4,chrysanthemums,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-52.147,A3IIRFHCGWBB80,USA,44,unable,no flower name,,-1,,,,,,,,,1,0,4,,,,4,S,O,the are light pink in color and the texture is tough and rough. I think they are ugly :),FALSE,,single,non-prominent,d2,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-BI-4288,A3IIRFHCGWBB80,USA,68,pomfrons,no flower name,,-1,,,,,,,,,1,0,3,,,,3,D,E,My mom had those in the backyard.,FALSE,,multiple,non-prominent,d4,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-73.346,A3IIRFHCGWBB80,USA,108,posie,no flower name,,-1,,,,,,,,,1,0,0,,,,0,D,E,posies are simple and that's what they look like to me.,FALSE,,multiple,non-prominent,d4,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887,A3IIRFHCGWBB80,USA,39,carnation,carnation,caryophyllaceae,3,,,,,,,,,1,1,4,,,,4,D,E,it looks like a carnation to me. they are common.,FALSE,,multiple,non-prominent,d4,dianthus caryophyllus,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6882,A3IIRFHCGWBB80,USA,62,lily,lily,liliaceae,1,,,,,,,,,1,1,4,,,,4,D,E,"I have a flower tattoo on my foot that looks like the one in this photo, therefore, I believe it to be a lily.",FALSE,,multiple,prominent,d3,lilium,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-2323,A3IIRFHCGWBB80,USA,31,rose,rose,rosaceae,1,,,,,,,,,1,1,3,,,,3,D,E,"to me, it looks like a slightly dying rose.",FALSE,,single,non-prominent,d2,rosa,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6886,A3IIRFHCGWBB80,USA,132,iris,iris,iridaceae,1,,,,,,,,,1,1,4,,,,4,S,O,iris flowers are lovely.,FALSE,,multiple,prominent,d3,iris,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-65.154,A3IIRFHCGWBB80,USA,74,daisy,daisy,asteraceae,3,,,,,,,,,1,1,4,,,,4,D,E,daisys are common in wreaths or crowns for your hair. ''a daisy chain'',FALSE,,multiple,non-prominent,d4,bellis perennis,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1887-A-11437,A3IIRFHCGWBB80,USA,68,unknown,no flower name,,-1,,,,,,,,,1,0,2,,,,2,P,U,I do not know what the image/flower shows.,FALSE,,multiple,non-prominent,d4,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1418,A3IIRFHCGWBB80,USA,31,cala lily,calla lily,araceae,3,,,,,,,,,1,1,1,,,,1,,,,FALSE,,multiple,non-prominent,d4,zantedeschia aethiopica,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6884,A3IIRFHCGWBB80,USA,35,lilys and tiger lilys,lily,liliaceae,1,,,,,,,,,1,1,4,,,,4,D,E,I grow that type of flower also I have a tattoo of a lily on my left foot.,FALSE,,multiple,prominent,d3,lilium,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-6931,A3IPTM4Y1LCDDD,USA,144,grape hyacynth,grape hyacynth,asparagaceae,1,,,,,,,,,1,1,3,,,,3,,,,FALSE,,single,prominent,d1,muscari,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-16.068,A3IPTM4Y1LCDDD,USA,17,peony,peony,paeoniaceae,1,,,,,,,,,1,1,4,,,,4,,,,FALSE,,multiple,non-prominent,d4,paeonia,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-81.404,A3NUWV8UAHEDQ1,USA,62,unable,no flower name,,-1,,,,,,,,,1,0,4,,,,4,P,N,"No flower within the picture, all I see is some hay.",TRUE,"{""name1"":[{""ms"":11667,""tag"":""unable"",""startTime"":1372243339601}],""comment"":[{""ms"":14476,""tag"":""No flower within the picture, all I see is some hay."",""startTime"":1372243351276}]}",multiple,non-prominent,d4,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1194,A3NUWV8UAHEDQ1,USA,32,lily,lily,liliaceae,1,carnation,carnation,caryophyllaceae,3,rose,rose,rosaceae,1,3,3,4,,,,4,,,,FALSE,"{""name1"":[{""ms"":4137,""tag"":""Lily"",""startTime"":1372245631892}],""name2"":[{""ms"":2541,""tag"":""carnation"",""startTime"":1372245636036}],""name3"":[{""ms"":4211,""tag"":""rose"",""startTime"":1372245638581}]}",multiple,non-prominent,d4,lilium,dianthus caryophyllus,dianthus caryophyllus,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6885,A3NUWV8UAHEDQ1,USA,129,peony,peony,paeoniaceae,1,gardenia,gardenia,rubiaceae,2,orchad,orchid,orchidaceae,1,3,3,4,,,,4,P,#,"This image shows several types of flowers, I listed 3 of them.",FALSE,"{""name1"":[{""ms"":4647,""tag"":""Peony"",""startTime"":1372244103169}],""name2"":[{""ms"":2192,""tag"":""Gardenia"",""startTime"":1372244107828}],""name3"":[{""ms"":4895,""tag"":"""",""startTime"":1372244110024},{""ms"":2676,""tag"":""Orchad"",""startTime"":1372244124327}],""comment"":[{""ms"":16723,""tag"":""This image shows several types of flowers, I listed 3 of them."",""startTime"":1372244127012}]}",multiple,prominent,d3,paeonia,gardenia,gardenia,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-5121,A3NUWV8UAHEDQ1,USA,32,rose,rose,rosaceae,1,genus rosa,rosa,rosaceae,2,rosaceae,rosaceae,rosaceae,1,3,3,3,,,,3,,,,FALSE,"{""name3"":[{""ms"":2462,""tag"":""Rosaceae"",""startTime"":1372243188295}],""name1"":[{""ms"":1688,""tag"":""Rose"",""startTime"":1372243190763}],""name2"":[{""ms"":6696,""tag"":""genus Rosa"",""startTime"":1372243192457}]}",multiple,non-prominent,d4,rosa,rosa,rosa,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-7457,A3NUWV8UAHEDQ1,USA,55,catteleya,catteleya,orchidaceae,2,,,,,,,,,1,1,1,,,,1,,,,TRUE,"{""name1"":[{""ms"":4754,""tag"":""Catteleya"",""startTime"":1372244953781}]}",multiple,non-prominent,d4,cattleya,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745,A3NUWV8UAHEDQ1,USA,30,rose,rose,rosaceae,1,genus rosa,rosa,rosaceae,2,,,,,2,2,3,,,,3,,,,TRUE,"{""name1"":[{""ms"":3278,""tag"":""Rose"",""startTime"":1372245265614}],""name2"":[{""ms"":5244,""tag"":""genus Rosa"",""startTime"":1372245268897}]}",multiple,non-prominent,d4,rosa,rosa,rosa,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1991-597,A3NUWV8UAHEDQ1,USA,35,poms,no flower name,,-1,black eyed susans,black-eyed susan,asteraceae,3,,,,,2,1,3,,,,3,P,#,two flowers in this image,FALSE,"{""name1"":[{""ms"":5383,""tag"":""poms"",""startTime"":1372245218887}],""name2"":[{""ms"":8411,""tag"":""black eyed susans"",""startTime"":1372245224282}],""comment"":[{""ms"":9551,""tag"":""two flowers in this image"",""startTime"":1372245232704}]}",multiple,non-prominent,d4,no flower name,rudbeckia hirta,rudbeckia hirta,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1936-793,A3NUWV8UAHEDQ1,USA,217,florentia,no flower name,,-1,,,,,,,,,1,0,2,,,,2,D,C,transcribed from the written word below the picture.,TRUE,"{""name1"":[{""ms"":2704,""tag"":"" florentia "",""startTime"":1372243608282}],""comment"":[{""ms"":13978,""tag"":""transcribed from the written word below the picture."",""startTime"":1372243610990}]}",multiple,non-prominent,d4,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1984-220,A3NUWV8UAHEDQ1,USA,11,lily,lily,liliaceae,1,,,,,,,,,1,1,3,,,,3,,,,FALSE,"{""name1"":[{""ms"":3186,""tag"":""lily"",""startTime"":1372245756343}]}",multiple,non-prominent,d4,lilium,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-4315,A3NUWV8UAHEDQ1,USA,85,babies breath,babies breath,caryophyllaceae,3,gypsophila,gypsophila,caryophyllaceae,2,gyp,gypsophila,caryophyllaceae,3,3,3,4,,,,4,D,C,small white flower,FALSE,"{""name1"":[{""ms"":3176,""tag"":""Babies Breath"",""startTime"":1372242064641}],""name2"":[{""ms"":2138,""tag"":"""",""startTime"":1372242067824},{""ms"":4472,""tag"":""Gypsophila"",""startTime"":1372242088633},{""ms"":1215,""tag"":""Gypsophila"",""startTime"":1372242122332}],""name3"":[{""ms"":4002,""tag"":""Gyp"",""startTime"":1372242123554}],""comment"":[{""ms"":13676,""tag"":""small white flower"",""startTime"":1372242127561}]}",multiple,non-prominent,d4,gypsophila paniculata,gypsophila,gypsophila,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-7298,A3NUWV8UAHEDQ1,USA,20,cala lily,calla lily,araceae,3,,,,,,,,,1,1,2,,,,2,,,,FALSE,"{""name1"":[{""ms"":10622,""tag"":""cala lily"",""startTime"":1372245284277}]}",single,prominent,d1,zantedeschia aethiopica,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-46.231,A3NUWV8UAHEDQ1,USA,15,unable,no flower name,,-1,,,,,,,,,1,0,4,,,,4,P,U,The bunch of flowers in his hands isn't defined out enough to determine actual blossoms.,FALSE,"{""name1"":[{""ms"":2661,""tag"":""unable"",""startTime"":1372244007202}],""comment"":[{""ms"":4074,""tag"":""The bunch of flowers in his hands isn't defined out enough to determine actual blossoms."",""startTime"":1372244009874}]}",multiple,non-prominent,d4,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-44.747,A3NUWV8UAHEDQ1,USA,58,rose,rose,rosaceae,1,,,,,,,,,1,1,0,,,,0,,,,TRUE,"{""name1"":[{""ms"":2119,""tag"":""Rose"",""startTime"":1372245010176}],""name2"":[{""ms"":5582,""tag"":"""",""startTime"":1372245012300}]}",multiple,non-prominent,d4,rosa,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-67.124,A3NUWV8UAHEDQ1,USA,283,daisey,daisy,asteraceae,3,osteospermum,osteospermum,asteraceae,2,,,,,2,2,2,,,,2,,,,TRUE,"{""name1"":[{""ms"":4448,""tag"":""Daisey"",""startTime"":1372242497635},{""ms"":875,""tag"":""Daisey"",""startTime"":1372242581497}],""name2"":[{""ms"":4001,""tag"":""Osteospermum"",""startTime"":1372242582383}]}",multiple,non-prominent,d4,bellis perennis,osteospermum,osteospermum,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-BI-2741,A3NUWV8UAHEDQ1,USA,35,rose,rose,rosaceae,1,genus rosa,rosa,rosaceae,2,,,,,2,2,4,,,,4,,,,TRUE,"{""name1"":[{""ms"":3951,""tag"":""rose"",""startTime"":1372245682399}],""name2"":[{""ms"":11528,""tag"":""genus Rosa"",""startTime"":1372245686359}]}",multiple,non-prominent,d4,rosa,rosa,rosa,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-24.199,A3NUWV8UAHEDQ1,USA,122,rose,rose,rosaceae,1,genus rosa,rosa,rosaceae,2,rosaceae,rosaceae,rosaceae,1,3,3,4,,,,4,,,,FALSE,"{""name1"":[{""ms"":1881,""tag"":""Rose"",""startTime"":1372243092349}],""name2"":[{""ms"":2163,""tag"":"""",""startTime"":1372243094236},{""ms"":4228,""tag"":""genus Rosa"",""startTime"":1372243110948},{""ms"":1160,""tag"":""genus Rosa"",""startTime"":1372243128519}],""name3"":[{""ms"":4641,""tag"":""Rosaceae"",""startTime"":1372243129686}]}",multiple,prominent,d3,rosa,rosa,rosa,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945,A3NUWV8UAHEDQ1,USA,97,dogwood,dogwood,cornaceae,1,,,,,,,,,1,1,4,,,,4,,,,TRUE,"{""name1"":[{""ms"":5971,""tag"":""dogwood"",""startTime"":1372245929368}]}",single,non-prominent,d2,cornus,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1937-726,A3NUWV8UAHEDQ1,USA,188,carnation,carnation,caryophyllaceae,3,,,,,,,,,1,1,0,,,,0,,,,TRUE,"{""name1"":[{""ms"":6676,""tag"":""carnation"",""startTime"":1372245199919}]}",multiple,non-prominent,d4,dianthus caryophyllus,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-5124,A3NUWV8UAHEDQ1,USA,73,orchid,orchid,orchidaceae,0,,,,,,,,,1,1,4,,,,4,,,,TRUE,"{""name1"":[{""ms"":3576,""tag"":""Orchid"",""startTime"":1372245524569}]}",single,non-prominent,d2,orchidaceae,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-55.724,A3NUWV8UAHEDQ1,USA,158,hydrangia,hydrangea,hydrangeaceae,2,,,,,,,,,1,1,4,,,,4,,,,TRUE,"{""name1"":[{""ms"":5871,""tag"":""Hydrangia"",""startTime"":1372245448156}]}",multiple,non-prominent,d4,hydrangea,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1937-702,A3NUWV8UAHEDQ1,USA,41,rose,rose,rosaceae,1,genus rosa,rosa,rosaceae,2,rosaceae,rosaceae,rosaceae,1,3,3,4,,,,4,,,,TRUE,"{""name2"":[{""ms"":4744,""tag"":""genus Rosa"",""startTime"":1372243393169}],""name3"":[{""ms"":6317,""tag"":""Rosaceae"",""startTime"":1372243397923}],""name1"":[{""ms"":3359,""tag"":""Rose"",""startTime"":1372243404249}]}",single,non-prominent,d2,rosa,rosa,rosa,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4956,A3NUWV8UAHEDQ1,USA,12,lily,lily,liliaceae,1,,,,,,,,,1,1,4,,,,4,,,,FALSE,"{""name1"":[{""ms"":4439,""tag"":""Lily"",""startTime"":1372245836677}]}",multiple,non-prominent,d4,lilium,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1926-629,A3NUWV8UAHEDQ1,USA,101,rose,rose,rosaceae,1,genus rosa,rosa,rosaceae,2,rosaceae,rosaceae,rosaceae,1,3,3,3,,,,3,,,,TRUE,"{""name1"":[{""ms"":2105,""tag"":""Rose"",""startTime"":1372243293096}],""name2"":[{""ms"":4252,""tag"":""genus Rosa"",""startTime"":1372243295206}],""name3"":[{""ms"":3063,""tag"":""Rosaceae"",""startTime"":1372243299469}]}",multiple,non-prominent,d4,rosa,rosa,rosa,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-32.106,A3NUWV8UAHEDQ1,USA,45,carnation,carnation,caryophyllaceae,3,,,,,,,,,1,1,2,,,,2,,,,TRUE,"{""name1"":[{""ms"":4249,""tag"":""carnation"",""startTime"":1372245570067}]}",single,non-prominent,d2,dianthus caryophyllus,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1948-63,A3NUWV8UAHEDQ1,USA,84,unable,no flower name,,-1,,,,,,,,,1,0,4,,,,4,P,U,The image doesn't define the flower enough to determine the actual type in her basket.,TRUE,"{""name1"":[{""ms"":2016,""tag"":""unable"",""startTime"":1372244204463}],""comment"":[{""ms"":24151,""tag"":""The image doesn't define the flower enough to determine the actual type in her basket."",""startTime"":1372244206484}]}",multiple,non-prominent,d4,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-22.757,A3NUWV8UAHEDQ1,USA,11,lily,lily,liliaceae,1,,,,,,,,,1,1,4,,,,4,,,,FALSE,"{""name1"":[{""ms"":3264,""tag"":""lily"",""startTime"":1372245793974}]}",multiple,non-prominent,d4,lilium,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1911-4225,A3NUWV8UAHEDQ1,USA,23,rose,rose,rosaceae,1,rosa,rosa,rosaceae,2,,,,,2,2,4,,,,4,,,,TRUE,"{""name1"":[{""ms"":2264,""tag"":""Rose"",""startTime"":1372330871563}],""name2"":[{""ms"":4043,""tag"":""rosa"",""startTime"":1372330873835}]}",multiple,non-prominent,d4,rosa,rosa,rosa,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-52.147,A3NUWV8UAHEDQ1,USA,56,tulip,tulip,liliaceae,1,dogwood,dogwood,cornaceae,1,,,,,2,2,3,,,,3,P,#,Image contains 2 flowers,TRUE,"{""name1"":[{""ms"":5298,""tag"":""tulip"",""startTime"":1372328027815}],""name2"":[{""ms"":5044,""tag"":""dogwood"",""startTime"":1372328033118}],""comment"":[{""ms"":12061,""tag"":""Image contains 2 flowers"",""startTime"":1372328038170}]}",single,non-prominent,d2,tulipa,cornus,cornus,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-BI-4288,A3NUWV8UAHEDQ1,USA,77,wheat,wheat,poaceae,1,,,,,,,,,1,1,4,,,,4,,,,TRUE,"{""name1"":[{""ms"":1871,""tag"":""wheat"",""startTime"":1372330362136}],""name2"":[{""ms"":4970,""tag"":"""",""startTime"":1372330364013},{""ms"":2240,""tag"":"""",""startTime"":1372330416052}]}",multiple,non-prominent,d4,triticum,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-73.346,A3NUWV8UAHEDQ1,USA,60,rose,rose,rosaceae,1,rosa,rosa,rosaceae,2,tulip,tulip,liliaceae,1,3,3,4,,,,4,P,#,there are several flowers in this image.,TRUE,"{""name1"":[{""ms"":1499,""tag"":""rose"",""startTime"":1372330198938}],""name2"":[{""ms"":1465,""tag"":""rosa"",""startTime"":1372330200441}],""name3"":[{""ms"":2365,""tag"":""tulip"",""startTime"":1372330201910}],""comment"":[{""ms"":7505,""tag"":""there are several flowers in this image."",""startTime"":1372330204282}]}",multiple,non-prominent,d4,rosa,rosa,rosa,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091,A3NUWV8UAHEDQ1,USA,194,bengal clock vine,bengal clockvine,acanthaceae,3,,,,,,,,,1,1,0,,,,0,,,,TRUE,"{""name1"":[{""ms"":6769,""tag"":""bengal clock vine"",""startTime"":1372330120063}]}",single,non-prominent,d2,thunbergia grandiflora,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1964-3539,A3NUWV8UAHEDQ1,USA,52,unable,no flower name,,-1,,,,,,,,,1,0,0,,,,0,P,U,"The flower image is a vine or a garland, however, the image is not clear enough for me to determine which one.",TRUE,"{""name2"":[{""ms"":6577,""tag"":"""",""startTime"":1372330233161}],""name1"":[{""ms"":2503,""tag"":""unable"",""startTime"":1372330239743}],""comment"":[{""ms"":21636,""tag"":""The flower image is a vine or a garland, however, the image is not clear enough for me to determine which one."",""startTime"":1372330242256}]}",multiple,non-prominent,d4,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1887-A-11844,A3NUWV8UAHEDQ1,USA,79,rose,rose,rosaceae,1,tulip,tulip,liliaceae,1,pom,no flower name,,-1,3,2,4,,,,4,,,,TRUE,"{""name1"":[{""ms"":2133,""tag"":""rose"",""startTime"":1372330845034}],""name2"":[{""ms"":1930,""tag"":""tulip"",""startTime"":1372330847175}],""name3"":[{""ms"":4879,""tag"":""pom"",""startTime"":1372330849112}]}",multiple,non-prominent,d4,rosa,tulipa,tulipa,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6876,A3NUWV8UAHEDQ1,USA,27,lily,lily,liliaceae,1,lilium,lilium,liliaceae,2,fresia,freesia,iridaceae,1,3,3,1,,,,1,,,,TRUE,"{""name1"":[{""ms"":2385,""tag"":""lily"",""startTime"":1372330897711}],""name2"":[{""ms"":3095,""tag"":""Lilium"",""startTime"":1372330900105}],""name3"":[{""ms"":3355,""tag"":""fresia"",""startTime"":1372330903208}]}",multiple,prominent,d3,lilium,lilium,lilium,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1939-883,A3NUWV8UAHEDQ1,USA,37,lily,lily,liliaceae,1,lilium,lilium,liliaceae,2,,,,,2,2,2,,,,2,,,,FALSE,"{""name1"":[{""ms"":6847,""tag"":""lily"",""startTime"":1372328269768}],""name2"":[{""ms"":4958,""tag"":""lilium"",""startTime"":1372328276620}]}",single,prominent,d1,lilium,lilium,lilium,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-24.573,A3NUWV8UAHEDQ1,USA,20,rose,rose,rosaceae,1,genus rosa,rosa,rosaceae,2,,,,,2,2,4,,,,4,,,,FALSE,"{""name1"":[{""ms"":1940,""tag"":""rose"",""startTime"":1372329898299}],""name2"":[{""ms"":6185,""tag"":""genus Rosa"",""startTime"":1372329900244}]}",multiple,non-prominent,d4,rosa,rosa,rosa,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6882,A3NUWV8UAHEDQ1,USA,40,lily,lily,liliaceae,1,lilium,lilium,liliaceae,2,,,,,2,2,4,,,,4,,,,FALSE,"{""name1"":[{""ms"":4362,""tag"":""lily"",""startTime"":1372328076335}],""name2"":[{""ms"":9707,""tag"":""lilium"",""startTime"":1372328080704}]}",multiple,prominent,d3,lilium,lilium,lilium,,
